in s,CH1 in V
1.400E-05,1.830E+00
1.440E-05,1.830E+00
1.480E-05,1.810E+00
1.520E-05,1.790E+00
1.560E-05,1.790E+00
1.600E-05,1.770E+00
1.640E-05,1.770E+00
1.680E-05,1.770E+00
1.720E-05,1.750E+00
1.760E-05,1.750E+00
1.800E-05,1.750E+00
1.840E-05,1.730E+00
1.880E-05,1.730E+00
1.920E-05,1.730E+00
1.960E-05,1.710E+00
2.000E-05,1.710E+00
2.040E-05,1.710E+00
2.080E-05,1.710E+00
2.120E-05,1.710E+00
2.160E-05,1.690E+00
2.200E-05,1.690E+00
2.240E-05,1.690E+00
2.280E-05,1.690E+00
2.320E-05,1.690E+00
2.360E-05,1.690E+00
2.400E-05,1.690E+00
2.440E-05,1.670E+00
2.480E-05,1.670E+00
2.520E-05,1.670E+00
2.560E-05,1.670E+00
2.600E-05,1.670E+00
2.640E-05,1.670E+00
2.680E-05,1.670E+00
2.720E-05,1.670E+00
2.760E-05,1.670E+00
2.800E-05,1.670E+00
2.840E-05,1.650E+00
2.880E-05,1.650E+00
2.920E-05,1.670E+00
2.960E-05,1.750E+00
3.000E-05,1.750E+00
3.040E-05,1.790E+00
3.080E-05,1.790E+00
3.120E-05,1.730E+00
3.160E-05,1.670E+00
3.200E-05,1.650E+00
3.240E-05,1.670E+00
3.280E-05,1.690E+00
3.320E-05,1.690E+00
3.360E-05,1.670E+00
3.400E-05,1.650E+00
3.440E-05,1.630E+00
3.480E-05,1.630E+00
3.520E-05,1.650E+00
3.560E-05,1.630E+00
3.600E-05,1.630E+00
3.640E-05,1.630E+00
3.680E-05,1.630E+00
3.720E-05,1.630E+00
3.760E-05,1.610E+00
3.800E-05,1.610E+00
3.840E-05,1.610E+00
3.880E-05,1.610E+00
3.920E-05,1.610E+00
3.960E-05,1.590E+00
4.000E-05,1.590E+00
4.040E-05,1.610E+00
4.080E-05,1.590E+00
4.120E-05,1.610E+00
4.160E-05,1.590E+00
4.200E-05,1.610E+00
4.240E-05,1.590E+00
4.280E-05,1.590E+00
4.320E-05,1.590E+00
4.360E-05,1.590E+00
4.400E-05,1.590E+00
4.440E-05,1.610E+00
4.480E-05,1.590E+00
4.520E-05,1.590E+00
4.560E-05,1.590E+00
4.600E-05,1.590E+00
4.640E-05,1.610E+00
4.680E-05,1.590E+00
4.720E-05,1.610E+00
4.760E-05,1.590E+00
4.800E-05,1.610E+00
4.840E-05,1.590E+00
4.880E-05,1.610E+00
4.920E-05,1.610E+00
4.960E-05,1.610E+00
5.000E-05,1.610E+00
5.040E-05,1.610E+00
5.080E-05,1.610E+00
5.120E-05,1.610E+00
5.160E-05,1.610E+00
5.200E-05,1.610E+00
5.240E-05,1.610E+00
5.280E-05,1.610E+00
5.320E-05,1.610E+00
5.360E-05,1.610E+00
5.400E-05,1.610E+00
5.440E-05,1.610E+00
5.480E-05,1.690E+00
5.520E-05,1.730E+00
5.560E-05,1.750E+00
5.600E-05,1.730E+00
5.640E-05,1.690E+00
5.680E-05,1.650E+00
5.720E-05,1.630E+00
5.760E-05,1.630E+00
5.800E-05,1.650E+00
5.840E-05,1.650E+00
5.880E-05,1.650E+00
5.920E-05,1.630E+00
5.960E-05,1.590E+00
6.000E-05,1.590E+00
6.040E-05,1.610E+00
6.080E-05,1.590E+00
6.120E-05,1.610E+00
6.160E-05,1.610E+00
6.200E-05,1.590E+00
6.240E-05,1.590E+00
6.280E-05,1.590E+00
6.320E-05,1.590E+00
6.360E-05,1.590E+00
6.400E-05,1.590E+00
6.440E-05,1.590E+00
6.480E-05,1.590E+00
6.520E-05,1.590E+00
6.560E-05,1.570E+00
6.600E-05,1.570E+00
6.640E-05,1.590E+00
6.680E-05,1.590E+00
6.720E-05,1.590E+00
6.760E-05,1.570E+00
6.800E-05,1.570E+00
6.840E-05,1.590E+00
