in s,CH1 in V,CH2 in V
5.718E-03,9.800E-01,2.000E-02
5.758E-03,1.020E+00,2.000E-02
5.798E-03,1.020E+00,2.000E-02
5.838E-03,1.020E+00,2.000E-02
5.878E-03,1.020E+00,2.000E-02
5.918E-03,1.020E+00,2.000E-02
5.958E-03,1.020E+00,2.000E-02
5.998E-03,1.020E+00,2.000E-02
6.038E-03,1.020E+00,2.000E-02
6.078E-03,1.020E+00,2.000E-02
6.118E-03,9.800E-01,2.000E-02
6.158E-03,1.020E+00,2.000E-02
6.198E-03,1.020E+00,2.000E-02
6.238E-03,1.020E+00,2.000E-02
6.278E-03,9.800E-01,2.000E-02
6.318E-03,9.800E-01,2.000E-02
6.358E-03,1.020E+00,2.000E-02
6.398E-03,9.800E-01,2.000E-02
6.438E-03,9.800E-01,2.000E-02
6.478E-03,1.020E+00,2.000E-02
6.518E-03,9.800E-01,2.000E-02
6.558E-03,9.800E-01,2.000E-02
6.598E-03,1.020E+00,2.000E-02
6.638E-03,1.020E+00,2.000E-02
6.678E-03,1.020E+00,-2.000E-02
6.718E-03,9.800E-01,2.000E-02
6.758E-03,1.020E+00,2.000E-02
6.798E-03,9.800E-01,2.000E-02
6.838E-03,9.800E-01,-2.000E-02
6.878E-03,9.800E-01,2.000E-02
6.918E-03,9.800E-01,2.000E-02
6.958E-03,1.020E+00,2.000E-02
6.998E-03,1.020E+00,2.000E-02
7.038E-03,1.020E+00,2.000E-02
7.078E-03,1.020E+00,2.000E-02
7.118E-03,6.600E-01,2.000E-02
7.157E-03,1.020E+00,2.000E-02
7.197E-03,9.800E-01,2.000E-02
7.237E-03,1.020E+00,-2.000E-02
7.277E-03,1.020E+00,2.000E-02
7.317E-03,1.020E+00,2.000E-02
7.357E-03,1.020E+00,2.000E-02
7.397E-03,1.020E+00,2.000E-02
7.437E-03,1.020E+00,2.000E-02
7.477E-03,1.020E+00,2.000E-02
7.517E-03,1.020E+00,2.000E-02
7.557E-03,1.020E+00,-2.000E-02
7.597E-03,1.020E+00,2.000E-02
7.637E-03,1.020E+00,2.000E-02
7.677E-03,1.020E+00,2.000E-02
7.717E-03,1.020E+00,2.000E-02
7.757E-03,1.020E+00,2.000E-02
7.797E-03,1.020E+00,2.000E-02
7.837E-03,1.020E+00,2.000E-02
7.877E-03,1.020E+00,2.000E-02
7.917E-03,1.020E+00,2.000E-02
7.957E-03,1.020E+00,2.000E-02
7.997E-03,1.020E+00,2.000E-02
8.037E-03,1.020E+00,-2.000E-02
8.077E-03,1.020E+00,2.000E-02
8.117E-03,1.020E+00,-2.000E-02
8.157E-03,1.020E+00,-2.000E-02
8.197E-03,1.020E+00,2.000E-02
8.237E-03,1.020E+00,2.000E-02
8.277E-03,1.020E+00,2.000E-02
8.317E-03,1.020E+00,2.000E-02
8.357E-03,8.200E-01,2.000E-02
8.397E-03,9.800E-01,-2.000E-02
8.437E-03,1.020E+00,2.000E-02
8.477E-03,1.020E+00,2.000E-02
8.517E-03,1.020E+00,2.000E-02
8.557E-03,1.020E+00,2.000E-02
8.597E-03,1.020E+00,2.000E-02
8.637E-03,1.020E+00,2.000E-02
8.677E-03,1.020E+00,2.000E-02
8.717E-03,1.020E+00,2.000E-02
8.757E-03,9.800E-01,2.000E-02
8.797E-03,1.020E+00,2.000E-02
8.837E-03,1.020E+00,2.000E-02
8.877E-03,9.800E-01,2.000E-02
8.917E-03,1.020E+00,2.000E-02
8.957E-03,1.020E+00,2.000E-02
8.997E-03,1.020E+00,2.000E-02
9.037E-03,1.020E+00,2.000E-02
9.077E-03,1.020E+00,2.000E-02
9.117E-03,1.020E+00,2.000E-02
