in s,CH1 in V,CH2 in V
2.720E-06,2.180E+00,6.000E-02
2.740E-06,2.180E+00,6.000E-02
2.760E-06,2.180E+00,6.000E-02
2.780E-06,2.140E+00,6.000E-02
2.800E-06,2.180E+00,6.000E-02
2.820E-06,2.140E+00,6.000E-02
2.840E-06,2.140E+00,6.000E-02
2.860E-06,2.140E+00,6.000E-02
2.880E-06,2.140E+00,6.000E-02
2.900E-06,2.180E+00,6.000E-02
2.920E-06,2.180E+00,6.000E-02
2.940E-06,2.180E+00,6.000E-02
2.960E-06,2.180E+00,2.000E-02
2.980E-06,2.180E+00,6.000E-02
3.000E-06,2.180E+00,6.000E-02
3.020E-06,2.180E+00,2.000E-02
3.040E-06,2.180E+00,6.000E-02
3.060E-06,2.180E+00,2.000E-02
3.080E-06,2.180E+00,6.000E-02
3.100E-06,2.180E+00,6.000E-02
3.120E-06,2.140E+00,6.000E-02
3.140E-06,2.180E+00,6.000E-02
3.160E-06,2.180E+00,6.000E-02
3.180E-06,2.180E+00,2.000E-02
3.200E-06,2.180E+00,2.000E-02
3.220E-06,2.180E+00,6.000E-02
3.240E-06,2.180E+00,6.000E-02
3.260E-06,2.180E+00,6.000E-02
3.280E-06,2.180E+00,2.000E-02
3.300E-06,2.180E+00,2.000E-02
3.320E-06,2.180E+00,2.000E-02
3.340E-06,2.180E+00,2.000E-02
3.360E-06,2.180E+00,2.000E-02
3.380E-06,2.180E+00,2.000E-02
3.400E-06,2.180E+00,2.000E-02
3.420E-06,2.180E+00,6.000E-02
3.440E-06,2.180E+00,2.000E-02
3.460E-06,2.180E+00,2.000E-02
3.480E-06,2.140E+00,6.000E-02
3.500E-06,2.180E+00,2.000E-02
3.520E-06,2.180E+00,2.000E-02
3.540E-06,2.140E+00,6.000E-02
3.560E-06,2.180E+00,6.000E-02
3.580E-06,2.180E+00,2.000E-02
3.600E-06,2.180E+00,2.000E-02
3.620E-06,2.180E+00,6.000E-02
3.640E-06,2.180E+00,2.000E-02
3.660E-06,2.180E+00,6.000E-02
3.680E-06,2.180E+00,6.000E-02
3.700E-06,2.180E+00,6.000E-02
3.720E-06,2.180E+00,6.000E-02
3.740E-06,2.140E+00,6.000E-02
3.760E-06,2.180E+00,6.000E-02
3.780E-06,2.180E+00,6.000E-02
3.800E-06,2.180E+00,6.000E-02
3.820E-06,2.140E+00,6.000E-02
3.840E-06,2.180E+00,6.000E-02
3.860E-06,2.180E+00,6.000E-02
3.880E-06,2.180E+00,6.000E-02
