in s,CH1 in V
1.541E-04,-9.200E-17
1.549E-04,-2.000E-02
1.557E-04,-9.200E-17
1.565E-04,-2.000E-02
1.573E-04,-9.200E-17
1.580E-04,-2.000E-02
1.588E-04,-2.000E-02
1.596E-04,-9.200E-17
1.604E-04,-2.000E-02
1.612E-04,-2.000E-02
1.619E-04,-9.200E-17
1.627E-04,-9.200E-17
1.635E-04,-9.200E-17
1.643E-04,-9.200E-17
1.651E-04,-9.200E-17
1.658E-04,-2.000E-02
1.666E-04,-2.000E-02
1.674E-04,-2.000E-02
1.682E-04,-9.200E-17
1.690E-04,-9.200E-17
1.697E-04,-2.000E-02
1.705E-04,-9.200E-17
1.713E-04,-9.200E-17
1.721E-04,-2.000E-02
1.729E-04,-9.200E-17
1.736E-04,-9.200E-17
1.744E-04,-9.200E-17
1.752E-04,-2.000E-02
1.760E-04,-9.200E-17
1.768E-04,-9.200E-17
1.775E-04,-2.000E-02
1.783E-04,-2.000E-02
1.791E-04,-9.200E-17
1.799E-04,-2.000E-02
1.807E-04,-9.200E-17
1.814E-04,-2.000E-02
1.822E-04,-2.000E-02
1.830E-04,-2.000E-02
1.838E-04,-2.000E-02
1.846E-04,-2.000E-02
1.853E-04,-9.200E-17
1.861E-04,-2.000E-02
1.869E-04,-9.200E-17
1.877E-04,-2.000E-02
1.885E-04,-2.000E-02
1.892E-04,-9.200E-17
1.900E-04,-2.000E-02
1.908E-04,-2.000E-02
1.916E-04,-2.000E-02
1.924E-04,-9.200E-17
1.931E-04,-9.200E-17
1.939E-04,-2.000E-02
1.947E-04,-9.200E-17
1.955E-04,-9.200E-17
1.963E-04,-9.200E-17
1.970E-04,-2.000E-02
1.978E-04,-2.000E-02
1.986E-04,-2.000E-02
1.994E-04,-2.000E-02
2.002E-04,-9.200E-17
2.009E-04,-9.200E-17
2.017E-04,-2.000E-02
2.025E-04,-9.200E-17
2.033E-04,-9.200E-17
2.041E-04,-9.200E-17
2.048E-04,-9.200E-17
2.056E-04,-9.200E-17
2.064E-04,-9.200E-17
2.072E-04,-2.000E-02
2.080E-04,-2.000E-02
2.087E-04,-2.000E-02
2.095E-04,-2.000E-02
2.103E-04,-2.000E-02
2.111E-04,-2.000E-02
2.119E-04,-9.200E-17
2.126E-04,4.000E-02
2.134E-04,-9.200E-17
2.142E-04,2.000E-02
2.150E-04,2.000E-02
2.158E-04,2.000E-02
2.165E-04,4.000E-02
2.173E-04,4.000E-02
2.181E-04,4.000E-02
2.189E-04,4.000E-02
2.197E-04,4.000E-02
2.204E-04,4.000E-02
2.212E-04,6.000E-02
2.220E-04,6.000E-02
2.228E-04,4.000E-02
2.236E-04,8.000E-02
2.243E-04,1.000E-01
2.251E-04,8.000E-02
2.259E-04,6.000E-02
2.267E-04,8.000E-02
2.275E-04,1.000E-01
2.282E-04,8.000E-02
2.290E-04,8.000E-02
2.298E-04,8.000E-02
2.306E-04,8.000E-02
2.314E-04,8.000E-02
2.321E-04,8.000E-02
2.329E-04,8.000E-02
2.337E-04,8.000E-02
2.345E-04,8.000E-02
2.353E-04,8.000E-02
2.360E-04,8.000E-02
2.368E-04,8.000E-02
2.376E-04,8.000E-02
2.384E-04,1.000E-01
2.392E-04,8.000E-02
2.399E-04,8.000E-02
2.407E-04,1.000E-01
2.415E-04,1.000E-01
2.423E-04,1.000E-01
2.431E-04,1.000E-01
2.438E-04,1.000E-01
2.446E-04,1.000E-01
2.454E-04,1.000E-01
2.462E-04,1.000E-01
2.470E-04,1.000E-01
2.477E-04,1.000E-01
2.485E-04,1.000E-01
2.493E-04,8.000E-02
2.501E-04,1.200E-01
2.509E-04,1.200E-01
2.516E-04,1.200E-01
2.524E-04,1.200E-01
2.532E-04,1.000E-01
2.540E-04,1.400E-01
2.548E-04,1.200E-01
2.555E-04,1.200E-01
2.563E-04,1.200E-01
2.571E-04,1.200E-01
2.579E-04,1.000E-01
2.587E-04,1.200E-01
2.594E-04,1.200E-01
2.602E-04,1.200E-01
2.610E-04,1.200E-01
2.618E-04,1.000E-01
2.626E-04,1.200E-01
2.633E-04,1.200E-01
2.641E-04,1.000E-01
2.649E-04,1.200E-01
2.657E-04,1.200E-01
2.665E-04,1.200E-01
2.672E-04,1.200E-01
2.680E-04,1.200E-01
2.688E-04,1.200E-01
2.696E-04,1.000E-01
2.704E-04,1.200E-01
2.711E-04,1.200E-01
2.719E-04,1.200E-01
2.727E-04,1.200E-01
2.735E-04,1.200E-01
2.743E-04,1.200E-01
2.750E-04,1.200E-01
2.758E-04,1.200E-01
2.766E-04,1.400E-01
2.774E-04,1.400E-01
2.782E-04,1.200E-01
2.789E-04,1.400E-01
2.797E-04,1.200E-01
2.805E-04,1.200E-01
2.813E-04,1.200E-01
2.821E-04,1.200E-01
2.828E-04,1.200E-01
2.836E-04,1.200E-01
2.844E-04,1.200E-01
2.852E-04,1.200E-01
2.860E-04,1.200E-01
2.867E-04,1.200E-01
2.875E-04,1.200E-01
2.883E-04,1.200E-01
2.891E-04,1.200E-01
2.899E-04,1.200E-01
2.906E-04,1.200E-01
2.914E-04,1.200E-01
2.922E-04,1.200E-01
2.930E-04,1.200E-01
2.938E-04,1.200E-01
2.945E-04,1.200E-01
2.953E-04,1.200E-01
2.961E-04,1.200E-01
2.969E-04,1.200E-01
2.977E-04,1.200E-01
2.984E-04,1.200E-01
2.992E-04,1.200E-01
3.000E-04,1.200E-01
3.008E-04,1.200E-01
3.016E-04,1.400E-01
3.023E-04,1.400E-01
3.031E-04,1.200E-01
3.039E-04,1.200E-01
3.047E-04,1.400E-01
3.055E-04,1.200E-01
3.062E-04,1.200E-01
3.070E-04,1.400E-01
3.078E-04,1.200E-01
3.086E-04,1.200E-01
3.094E-04,1.200E-01
3.101E-04,1.200E-01
3.109E-04,1.200E-01
3.117E-04,1.200E-01
3.125E-04,1.200E-01
3.133E-04,1.200E-01
3.140E-04,1.200E-01
3.148E-04,1.200E-01
3.156E-04,1.200E-01
3.164E-04,1.200E-01
3.172E-04,1.200E-01
3.179E-04,1.200E-01
3.187E-04,1.200E-01
3.195E-04,1.200E-01
3.203E-04,1.200E-01
3.211E-04,1.200E-01
3.218E-04,1.200E-01
3.226E-04,1.200E-01
3.234E-04,1.200E-01
3.242E-04,1.200E-01
3.250E-04,1.200E-01
3.257E-04,1.200E-01
3.265E-04,1.200E-01
3.273E-04,1.400E-01
3.281E-04,1.400E-01
3.289E-04,1.200E-01
3.296E-04,1.400E-01
3.304E-04,1.400E-01
3.312E-04,1.200E-01
3.320E-04,1.200E-01
3.328E-04,1.400E-01
3.335E-04,1.400E-01
3.343E-04,1.400E-01
3.351E-04,1.400E-01
3.359E-04,1.200E-01
3.367E-04,1.200E-01
3.374E-04,1.200E-01
3.382E-04,1.200E-01
3.390E-04,1.200E-01
3.398E-04,1.200E-01
3.406E-04,1.200E-01
3.413E-04,1.200E-01
3.421E-04,1.200E-01
3.429E-04,1.200E-01
3.437E-04,1.200E-01
3.445E-04,1.200E-01
3.452E-04,1.200E-01
3.460E-04,1.200E-01
3.468E-04,1.200E-01
3.476E-04,1.200E-01
3.484E-04,1.400E-01
3.491E-04,1.200E-01
3.499E-04,1.200E-01
3.507E-04,1.200E-01
3.515E-04,1.200E-01
3.523E-04,1.000E-01
3.530E-04,1.200E-01
3.538E-04,1.400E-01
3.546E-04,1.400E-01
3.554E-04,1.200E-01
3.562E-04,1.400E-01
3.569E-04,1.400E-01
3.577E-04,1.200E-01
3.585E-04,1.400E-01
3.593E-04,1.200E-01
3.601E-04,1.200E-01
3.608E-04,1.200E-01
3.616E-04,1.200E-01
3.624E-04,1.200E-01
3.632E-04,1.200E-01
3.640E-04,1.200E-01
3.647E-04,1.200E-01
3.655E-04,1.200E-01
3.663E-04,1.200E-01
3.671E-04,1.200E-01
3.679E-04,1.200E-01
3.686E-04,1.200E-01
3.694E-04,1.200E-01
3.702E-04,1.200E-01
3.710E-04,1.200E-01
3.718E-04,1.200E-01
3.725E-04,1.200E-01
3.733E-04,1.200E-01
3.741E-04,1.200E-01
3.749E-04,1.200E-01
3.757E-04,1.200E-01
3.764E-04,1.200E-01
3.772E-04,1.200E-01
3.780E-04,1.200E-01
3.788E-04,1.400E-01
3.796E-04,1.400E-01
3.803E-04,1.400E-01
3.811E-04,1.200E-01
3.819E-04,1.400E-01
3.827E-04,1.400E-01
3.835E-04,1.200E-01
3.842E-04,1.200E-01
3.850E-04,1.200E-01
3.858E-04,1.200E-01
3.866E-04,1.200E-01
3.874E-04,1.400E-01
3.881E-04,1.200E-01
3.889E-04,1.200E-01
3.897E-04,1.200E-01
3.905E-04,1.200E-01
3.913E-04,1.200E-01
3.920E-04,1.200E-01
3.928E-04,1.200E-01
3.936E-04,1.200E-01
3.944E-04,1.200E-01
3.952E-04,1.200E-01
3.959E-04,1.200E-01
3.967E-04,1.200E-01
3.975E-04,1.200E-01
3.983E-04,1.200E-01
3.991E-04,1.200E-01
3.998E-04,1.200E-01
4.006E-04,1.200E-01
4.014E-04,1.200E-01
4.022E-04,1.200E-01
4.030E-04,1.200E-01
4.037E-04,1.200E-01
4.045E-04,1.200E-01
4.053E-04,1.200E-01
4.061E-04,1.200E-01
4.069E-04,1.400E-01
4.076E-04,1.400E-01
4.084E-04,1.200E-01
4.092E-04,1.400E-01
4.100E-04,1.400E-01
4.108E-04,1.400E-01
4.115E-04,1.200E-01
4.123E-04,1.400E-01
