in s,CH1 in V
3.460E-04,1.110E+01
3.480E-04,1.130E+01
3.500E-04,1.130E+01
3.520E-04,1.130E+01
3.540E-04,1.130E+01
3.560E-04,1.130E+01
3.580E-04,1.130E+01
3.600E-04,1.130E+01
3.620E-04,1.130E+01
3.640E-04,1.110E+01
3.660E-04,1.110E+01
3.680E-04,1.130E+01
3.700E-04,1.110E+01
3.720E-04,1.130E+01
3.740E-04,1.130E+01
3.760E-04,1.130E+01
3.780E-04,1.130E+01
3.800E-04,1.130E+01
3.820E-04,1.130E+01
3.840E-04,1.110E+01
3.860E-04,1.130E+01
3.880E-04,1.130E+01
3.900E-04,1.130E+01
3.920E-04,1.130E+01
3.940E-04,1.130E+01
3.960E-04,1.130E+01
3.980E-04,1.130E+01
4.000E-04,1.130E+01
4.020E-04,1.130E+01
4.040E-04,1.130E+01
4.060E-04,1.130E+01
4.080E-04,1.130E+01
4.100E-04,1.130E+01
4.120E-04,1.130E+01
4.140E-04,1.130E+01
4.160E-04,1.130E+01
4.180E-04,1.130E+01
4.200E-04,1.130E+01
4.220E-04,1.130E+01
4.240E-04,1.130E+01
4.260E-04,1.130E+01
4.280E-04,1.130E+01
4.300E-04,1.150E+01
4.320E-04,1.130E+01
4.340E-04,1.130E+01
4.360E-04,1.130E+01
4.380E-04,1.010E+01
4.400E-04,9.500E+00
4.420E-04,9.100E+00
4.440E-04,8.700E+00
4.460E-04,8.300E+00
4.480E-04,7.900E+00
4.500E-04,7.700E+00
4.520E-04,7.300E+00
4.540E-04,6.900E+00
4.560E-04,6.700E+00
4.580E-04,6.500E+00
4.600E-04,6.100E+00
4.620E-04,5.900E+00
4.640E-04,5.700E+00
4.660E-04,5.500E+00
4.680E-04,5.100E+00
4.700E-04,4.900E+00
4.720E-04,4.700E+00
4.740E-04,4.500E+00
4.760E-04,4.300E+00
4.780E-04,4.100E+00
4.800E-04,3.900E+00
4.820E-04,3.700E+00
4.840E-04,3.500E+00
4.860E-04,3.300E+00
4.880E-04,3.300E+00
4.900E-04,3.100E+00
4.920E-04,2.900E+00
4.940E-04,2.900E+00
4.960E-04,2.700E+00
4.980E-04,2.700E+00
5.000E-04,2.500E+00
5.020E-04,2.300E+00
5.040E-04,2.300E+00
5.060E-04,2.100E+00
5.080E-04,2.100E+00
5.100E-04,1.900E+00
5.120E-04,1.900E+00
5.140E-04,1.900E+00
5.160E-04,1.700E+00
5.180E-04,1.700E+00
5.200E-04,1.500E+00
5.220E-04,1.700E+00
5.240E-04,1.500E+00
5.260E-04,1.300E+00
5.280E-04,1.300E+00
5.300E-04,1.300E+00
5.320E-04,1.100E+00
5.340E-04,1.300E+00
5.360E-04,1.300E+00
5.380E-04,1.100E+00
5.400E-04,9.000E-01
5.420E-04,1.100E+00
5.440E-04,9.000E-01
5.460E-04,9.000E-01
5.480E-04,9.000E-01
5.500E-04,9.000E-01
5.520E-04,7.000E-01
5.540E-04,7.000E-01
5.560E-04,7.000E-01
5.580E-04,7.000E-01
5.600E-04,7.000E-01
5.620E-04,7.000E-01
5.640E-04,5.000E-01
5.660E-04,5.000E-01
5.680E-04,5.000E-01
5.700E-04,5.000E-01
5.720E-04,1.000E-01
5.740E-04,1.000E-01
5.760E-04,1.000E-01
5.780E-04,3.000E-01
5.800E-04,5.000E-01
5.820E-04,5.000E-01
5.840E-04,7.000E-01
5.860E-04,9.000E-01
5.880E-04,1.100E+00
5.900E-04,1.100E+00
5.920E-04,1.100E+00
5.940E-04,1.300E+00
5.960E-04,1.500E+00
5.980E-04,1.500E+00
6.000E-04,1.500E+00
6.020E-04,1.700E+00
6.040E-04,1.700E+00
6.060E-04,1.900E+00
6.080E-04,1.900E+00
6.100E-04,1.900E+00
6.120E-04,1.900E+00
6.140E-04,2.100E+00
6.160E-04,2.300E+00
6.180E-04,2.300E+00
6.200E-04,2.300E+00
6.220E-04,2.300E+00
6.240E-04,2.500E+00
6.260E-04,2.300E+00
6.280E-04,2.500E+00
6.300E-04,2.500E+00
6.320E-04,2.500E+00
6.340E-04,2.500E+00
6.360E-04,2.700E+00
6.380E-04,2.700E+00
6.400E-04,2.700E+00
6.420E-04,2.900E+00
6.440E-04,2.700E+00
6.460E-04,2.900E+00
6.480E-04,2.900E+00
6.500E-04,2.900E+00
6.520E-04,2.900E+00
6.540E-04,2.900E+00
6.560E-04,2.900E+00
6.580E-04,3.100E+00
6.600E-04,3.100E+00
6.620E-04,3.100E+00
6.640E-04,3.100E+00
6.660E-04,3.100E+00
6.680E-04,3.100E+00
6.700E-04,3.100E+00
6.720E-04,3.100E+00
6.740E-04,3.100E+00
6.760E-04,3.300E+00
6.780E-04,3.300E+00
6.800E-04,3.100E+00
6.820E-04,3.300E+00
6.840E-04,3.100E+00
6.860E-04,3.300E+00
6.880E-04,3.300E+00
6.900E-04,3.300E+00
6.920E-04,3.300E+00
