in s,CH1 in V
8.640E-04,1.000E+00
8.680E-04,1.040E+00
8.720E-04,1.040E+00
8.760E-04,1.040E+00
8.800E-04,1.040E+00
8.840E-04,1.080E+00
8.880E-04,1.080E+00
8.920E-04,1.040E+00
8.960E-04,1.080E+00
9.000E-04,1.040E+00
9.040E-04,1.080E+00
9.080E-04,1.040E+00
9.120E-04,1.040E+00
9.160E-04,1.040E+00
9.200E-04,1.080E+00
9.240E-04,1.040E+00
9.280E-04,1.080E+00
9.320E-04,1.040E+00
9.360E-04,1.040E+00
9.400E-04,1.040E+00
9.440E-04,1.040E+00
9.480E-04,1.040E+00
9.520E-04,1.040E+00
9.560E-04,1.040E+00
9.600E-04,1.040E+00
9.640E-04,1.040E+00
9.680E-04,1.040E+00
9.720E-04,1.040E+00
9.760E-04,1.040E+00
9.800E-04,1.040E+00
9.840E-04,1.040E+00
9.880E-04,1.040E+00
9.920E-04,1.040E+00
9.960E-04,3.600E+00
1.000E-03,3.640E+00
1.004E-03,3.640E+00
1.008E-03,3.640E+00
1.012E-03,3.640E+00
1.016E-03,3.640E+00
1.020E-03,3.640E+00
1.024E-03,3.600E+00
1.028E-03,3.640E+00
1.032E-03,3.640E+00
1.036E-03,3.640E+00
1.040E-03,3.640E+00
1.044E-03,3.680E+00
1.048E-03,3.680E+00
1.052E-03,3.600E+00
1.056E-03,3.640E+00
1.060E-03,3.640E+00
1.064E-03,3.640E+00
1.068E-03,3.680E+00
1.072E-03,3.680E+00
1.076E-03,3.680E+00
1.080E-03,3.600E+00
1.084E-03,3.640E+00
1.088E-03,3.640E+00
1.092E-03,3.680E+00
1.096E-03,3.680E+00
1.100E-03,3.680E+00
1.104E-03,3.640E+00
1.108E-03,3.640E+00
1.112E-03,3.680E+00
1.116E-03,3.680E+00
1.120E-03,3.680E+00
1.124E-03,3.680E+00
1.128E-03,3.680E+00
1.132E-03,3.640E+00
1.136E-03,3.640E+00
1.140E-03,3.680E+00
1.144E-03,3.680E+00
1.148E-03,3.680E+00
1.152E-03,3.680E+00
1.156E-03,3.640E+00
1.160E-03,3.680E+00
1.164E-03,3.680E+00
1.168E-03,3.680E+00
1.172E-03,3.680E+00
1.176E-03,3.720E+00
1.180E-03,3.680E+00
1.184E-03,3.640E+00
1.188E-03,3.680E+00
1.192E-03,3.680E+00
1.196E-03,3.680E+00
1.200E-03,3.680E+00
1.204E-03,3.680E+00
1.208E-03,3.640E+00
1.212E-03,3.680E+00
1.216E-03,3.680E+00
1.220E-03,3.680E+00
1.224E-03,3.720E+00
1.228E-03,3.680E+00
1.232E-03,3.680E+00
1.236E-03,3.640E+00
1.240E-03,3.680E+00
1.244E-03,3.680E+00
1.248E-03,3.680E+00
1.252E-03,3.680E+00
1.256E-03,3.720E+00
1.260E-03,3.640E+00
1.264E-03,3.680E+00
1.268E-03,3.680E+00
1.272E-03,3.680E+00
1.276E-03,3.680E+00
1.280E-03,3.680E+00
1.284E-03,3.640E+00
1.288E-03,3.680E+00
1.292E-03,3.680E+00
1.296E-03,1.080E+00
1.300E-03,1.040E+00
1.304E-03,1.040E+00
1.308E-03,1.040E+00
1.312E-03,1.080E+00
1.316E-03,1.080E+00
1.320E-03,1.080E+00
1.324E-03,1.080E+00
1.328E-03,1.080E+00
1.332E-03,1.080E+00
1.336E-03,1.080E+00
1.340E-03,1.080E+00
1.344E-03,1.080E+00
1.348E-03,1.080E+00
1.352E-03,1.040E+00
1.356E-03,1.080E+00
1.360E-03,1.040E+00
1.364E-03,1.080E+00
1.368E-03,1.080E+00
1.372E-03,1.040E+00
1.376E-03,1.080E+00
1.380E-03,1.080E+00
1.384E-03,1.040E+00
1.388E-03,1.040E+00
1.392E-03,1.040E+00
1.396E-03,1.080E+00
1.400E-03,1.080E+00
1.404E-03,1.040E+00
1.408E-03,1.080E+00
1.412E-03,1.040E+00
1.416E-03,1.080E+00
1.420E-03,1.040E+00
1.424E-03,1.040E+00
1.428E-03,2.040E+00
1.432E-03,3.640E+00
1.436E-03,3.640E+00
1.440E-03,3.640E+00
1.444E-03,3.640E+00
1.448E-03,3.640E+00
1.452E-03,3.600E+00
1.456E-03,3.600E+00
1.460E-03,3.640E+00
1.464E-03,3.640E+00
1.468E-03,3.640E+00
1.472E-03,3.680E+00
1.476E-03,3.640E+00
1.480E-03,3.640E+00
1.484E-03,3.640E+00
1.488E-03,3.640E+00
1.492E-03,3.640E+00
1.496E-03,3.640E+00
1.500E-03,3.640E+00
1.504E-03,3.680E+00
1.508E-03,3.600E+00
1.512E-03,3.640E+00
1.516E-03,3.680E+00
1.520E-03,3.680E+00
1.524E-03,3.680E+00
1.528E-03,3.680E+00
1.532E-03,3.640E+00
1.536E-03,3.640E+00
1.540E-03,3.640E+00
1.544E-03,3.680E+00
1.548E-03,3.640E+00
1.552E-03,3.680E+00
1.556E-03,3.680E+00
1.560E-03,3.640E+00
1.564E-03,3.640E+00
1.568E-03,3.680E+00
1.572E-03,3.680E+00
1.576E-03,3.680E+00
1.580E-03,3.720E+00
1.584E-03,3.600E+00
1.588E-03,3.640E+00
1.592E-03,3.680E+00
1.596E-03,3.680E+00
1.600E-03,3.680E+00
1.604E-03,3.680E+00
1.608E-03,3.680E+00
1.612E-03,3.640E+00
1.616E-03,3.680E+00
1.620E-03,3.680E+00
1.624E-03,3.680E+00
1.628E-03,3.680E+00
1.632E-03,3.720E+00
1.636E-03,3.640E+00
1.640E-03,3.680E+00
1.644E-03,3.680E+00
1.648E-03,3.680E+00
1.652E-03,3.680E+00
1.656E-03,3.680E+00
1.660E-03,3.640E+00
1.664E-03,3.680E+00
1.668E-03,3.680E+00
1.672E-03,3.680E+00
1.676E-03,3.680E+00
1.680E-03,3.680E+00
1.684E-03,3.680E+00
1.688E-03,3.680E+00
