Index	Current	S11	S12	S13	S14	S21	S22	S23	S24	S31	S32	S33	S34	S41	S42	S43	
16932	7.96996	-10	0	0	-1	0	-1	1	0	1	-1	0	0	-1	0	0	
16933	7.98608	-10	0	0	0	0	0	-1	0	0	-1	-1	1	-1	0	0	
16934	7.98608	-9	0	-1	-2	0	-1	0	0	1	0	-1	0	-2	0	0	
16935	7.96996	-9	0	1	-1	0	1	0	0	0	0	1	0	-2	0	0	
16936	7.99414	-10	0	0	0	-1	1	0	0	-1	1	0	0	0	0	0	
16937	7.99414	-10	-1	1	-1	0	0	1	0	0	0	0	0	0	0	0	
16938	7.96996	-9	0	0	-1	0	-1	0	0	0	0	1	0	-1	0	0	
16939	7.9619	-9	0	0	-2	-1	0	0	0	-1	1	0	0	0	0	0	
16940	7.98608	-10	-1	0	-2	-1	0	0	0	1	0	0	-1	-1	0	0	
16941	7.97802	-10	-1	0	-2	0	0	0	0	0	-1	0	0	-1	0	0	
16942	7.98608	-9	0	0	-2	0	0	0	0	0	0	-1	0	-2	0	0	
16943	8.01832	-11	1	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	
16944	8.0022	-10	-1	0	0	0	0	1	0	0	0	0	0	0	0	0	
16945	7.98608	-10	-1	0	0	0	1	0	0	0	0	0	0	-2	0	0	
16946	7.99414	-10	1	0	-2	0	0	-1	0	1	-1	-1	0	0	0	0	
16947	7.95385	-9	-1	1	-2	0	-1	0	0	1	0	0	0	-1	0	0	
16948	7.99414	-10	1	0	-1	-1	1	0	0	0	0	0	0	0	0	0	
16949	7.99414	-10	0	-1	-1	1	0	1	0	0	0	1	0	-2	0	0	
16950	7.98608	-9	0	0	0	0	0	-1	0	1	1	-1	0	0	0	0	
16951	8.0022	-9	-1	0	-2	0	0	0	0	-1	-1	0	0	0	0	0	
16952	7.98608	-9	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	
16953	7.9619	-9	0	0	-1	1	0	0	0	0	0	1	-1	-1	0	0	
16954	7.96996	-9	1	0	0	0	0	0	0	0	1	1	0	-1	0	0	
16955	8.02637	-10	0	0	-1	0	0	1	0	-1	-1	0	1	-1	0	0	
16956	7.9619	-10	1	0	-2	-1	0	0	0	0	0	-1	0	-1	0	0	
16957	7.95385	-10	1	1	0	0	0	0	0	0	0	0	0	-1	0	0	
16958	8.0022	-10	0	0	-1	-1	1	1	0	0	1	0	0	-1	0	0	
16959	8.0022	-9	0	0	-1	1	0	1	0	-1	1	0	0	-1	0	0	
16960	7.96996	-10	0	0	-1	1	1	0	0	0	1	0	0	-1	0	0	
16961	7.95385	-10	0	0	-1	0	-1	1	0	0	-1	0	0	-1	0	0	
16962	7.96996	-10	0	0	-2	0	0	0	0	0	0	0	0	-1	0	0	
16963	7.98608	-10	1	0	-1	0	0	0	0	0	-1	-1	0	-1	1	0	
16964	8.02637	-10	0	1	0	1	-1	1	0	0	0	0	0	-1	0	0	
16965	7.95385	-9	0	0	-1	0	-1	1	0	0	1	0	0	-1	0	0	
16966	7.99414	-10	-1	0	0	0	0	0	-1	-1	1	-1	0	-1	0	0	
16967	7.98608	-10	0	0	-1	0	-1	0	0	0	0	0	0	-1	0	0	
16968	7.9619	-10	0	0	-2	0	0	0	0	1	1	1	0	-2	0	0	
16969	7.94579	-10	-1	0	-2	1	0	-1	0	0	-1	0	0	-1	0	0	
16970	7.95385	-10	0	0	-2	0	0	0	0	0	0	0	0	-1	0	0	
16971	7.9619	-10	-1	0	0	1	1	1	0	0	0	0	0	-1	0	0	
16972	8.01026	-10	0	0	-1	0	-1	-1	0	0	-1	0	0	-1	0	0	
16973	7.9619	-10	0	0	-1	-1	0	1	0	0	0	0	0	-1	0	0	
16974	8.0022	-10	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	
16975	7.98608	-9	-1	0	-2	0	0	0	0	0	-1	1	0	-1	-1	0	
16976	7.9619	-9	1	0	-1	0	0	-1	0	0	1	1	0	0	0	-1	
16977	7.94579	-9	0	0	-1	0	0	1	0	-1	0	1	0	-1	0	0	
16978	7.98608	-10	0	0	0	0	-1	-1	0	0	0	-1	0	0	0	0	
16979	7.96996	-9	0	0	-1	0	0	-1	0	0	0	0	0	-1	0	0	
16980	7.93773	-10	0	0	0	0	-1	0	0	0	-1	1	0	-2	0	0	
16981	8.0022	-9	0	0	-1	0	0	0	0	0	1	0	0	-1	0	0	
16982	7.96996	-9	0	0	-2	1	0	-1	0	0	0	1	0	-1	0	0	
16983	7.97802	-9	0	0	-2	0	0	-1	0	-1	0	0	0	-1	0	0	
16984	8.01026	-9	0	0	-2	-1	0	0	0	0	0	0	0	-1	0	0	
16985	7.96996	-10	1	0	-1	0	0	1	0	0	0	1	0	-1	0	0	
16986	7.97802	-9	1	1	-1	-1	1	-1	0	0	0	0	0	-1	0	0	
16987	8.01026	-9	-1	0	-1	0	0	0	0	0	0	1	0	-1	0	0	
16988	7.97802	-9	0	0	-1	-1	0	0	0	0	0	1	0	-1	0	0	
16989	7.94579	-7	0	1	0	0	0	-1	0	0	0	1	0	-1	0	0	
16990	7.99414	-6	0	0	-1	1	0	0	0	-1	0	1	0	-1	0	0	
16991	7.97802	-8	0	0	-1	0	0	1	0	0	0	-1	0	-1	0	0	
16992	7.9619	-7	1	-1	-1	-1	0	0	0	0	1	-1	0	-1	0	0	
16993	8.0022	-8	0	0	-1	0	0	0	0	0	0	0	0	-2	0	0	
16994	7.97802	-9	0	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	
16995	7.95385	-8	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	
16996	8.0022	-9	0	0	-1	0	0	0	0	0	0	-1	-1	0	0	0	
16997	7.97802	-9	0	0	-1	0	1	1	0	0	1	0	-1	0	0	0	
16998	7.99414	-9	0	0	-1	0	1	0	0	0	-1	1	0	-1	0	0	
16999	8.0022	-10	0	0	-1	0	0	0	0	0	0	0	0	-1	0	-1	
17000	7.97802	-9	0	0	-1	0	0	0	0	0	0	0	0	-2	0	0	
17001	7.9619	-9	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	
17002	8.0022	-10	1	0	-1	0	1	-1	0	0	1	0	0	-1	0	0	
17003	7.99414	-9	1	0	-1	0	0	-1	0	0	0	0	0	-2	0	0	
17004	7.97802	-9	0	0	-1	-1	-1	0	0	0	0	0	0	-1	0	0	
17005	7.98608	-9	0	0	-1	0	0	0	0	0	0	1	0	-1	0	0	
17006	7.99414	-9	0	0	-1	0	0	-1	0	0	0	0	0	-1	0	0	
17007	7.98608	-9	-1	0	-1	0	-1	1	0	0	0	1	0	-2	0	0	
17008	8.0022	-10	0	0	-1	1	0	-1	0	0	0	0	0	-2	0	1	
17009	7.9619	-9	0	0	-1	0	1	0	0	0	0	0	0	-1	0	0	
17010	7.97802	-9	0	0	-1	0	1	1	0	0	-1	0	0	-1	0	0	
17011	7.90549	-10	0	0	-1	-1	0	0	0	0	-1	1	0	-1	0	0	
17012	8.0022	-10	0	1	-1	0	1	0	0	1	0	0	0	-1	0	0	
17013	8.01026	-10	0	0	0	0	-1	-1	1	0	0	0	0	-1	0	0	
17014	7.98608	-9	-1	0	0	0	1	0	0	0	0	0	0	-2	0	0	
17015	7.99414	-10	0	-1	-1	0	0	-1	0	0	0	0	0	-2	0	0	
17016	7.97802	-10	0	-1	-2	0	0	0	0	1	0	-1	0	-1	0	0	
17017	7.98608	-10	0	0	-1	0	0	1	0	0	0	1	0	-1	0	0	
17018	7.99414	-10	0	0	-2	1	0	1	0	0	0	0	0	-1	0	0	
17019	7.94579	-9	0	1	-2	-1	0	0	0	1	-1	-1	0	-2	0	0	
17020	8.01026	-10	0	0	-1	0	0	0	-1	0	1	1	0	-1	0	0	
17021	7.98608	-10	0	0	-1	1	-1	-1	0	1	0	0	0	-1	0	0	
17022	7.98608	-10	0	1	0	0	0	0	0	0	1	1	0	-1	0	0	
17023	7.98608	-10	0	0	-1	0	0	-1	0	0	-1	0	0	-2	0	0	
17024	8.0022	-11	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	
17025	8.0022	-12	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	
17026	7.97802	-11	0	1	-1	0	0	-1	0	0	0	0	0	-2	0	0	
17027	7.96996	-13	1	0	-1	0	1	1	0	0	0	-1	0	-1	0	0	
17028	7.95385	-17	1	-1	-1	0	-1	0	0	0	0	1	0	0	0	0	
17029	7.98608	-16	0	0	-2	0	0	0	0	0	-1	0	0	-1	0	0	
17030	8.0022	-9	0	-1	-1	0	1	1	0	0	-1	-1	0	-2	0	0	
17031	7.94579	-10	0	-1	-1	0	0	0	0	1	0	0	0	-1	0	0	
17032	7.97802	-7	-1	0	-2	0	0	0	0	-1	0	-1	0	-1	0	0	
17033	7.98608	8	0	0	0	-1	0	1	0	0	0	0	0	-2	0	0	
17034	7.98608	-9	-1	0	0	0	1	0	0	0	0	0	0	-1	0	0	
17035	7.98608	-10	0	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	
17036	8.0022	-11	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	
17037	7.98608	-13	0	0	-1	0	0	1	0	0	-1	-1	0	-1	0	0	
17038	8.0022	-15	0	0	-2	0	0	0	0	0	0	1	0	-1	0	0	
17039	8.0022	-25	0	-1	0	0	1	0	0	0	0	0	0	-1	0	0	
17040	7.98608	-7	1	0	-1	0	0	1	0	-1	1	0	0	-2	0	0	
17041	7.97802	-10	0	0	-1	0	0	0	0	0	0	0	0	-1	-1	0	
17042	8.0022	-8	-1	0	-1	0	1	1	0	0	1	0	0	-1	0	-1	
17043	7.96996	-9	-1	0	-1	0	0	0	0	0	1	-1	0	-2	0	1	
17044	8.01832	-8	1	1	-1	0	0	0	0	0	0	0	0	-1	0	0	
17045	7.94579	-4	0	0	0	-1	-1	0	0	-1	1	0	0	-1	0	0	
17046	7.96996	1	0	-1	-2	1	0	0	0	0	0	-1	0	-1	0	0	
17047	7.97802	-7	0	0	-1	0	1	0	0	0	0	1	0	-1	0	0	
17048	7.96996	-8	1	0	-1	0	0	1	0	0	1	0	0	0	0	0	
17049	7.98608	-9	0	0	-2	0	0	0	0	0	0	0	0	-1	0	0	
17050	7.98608	-9	1	0	-1	0	0	1	0	0	-1	0	0	0	0	0	
17051	8.01026	-10	0	0	0	0	0	0	0	-1	0	1	0	-2	0	0	
17052	7.97802	-10	0	0	-2	0	-1	0	0	0	1	0	0	-1	0	0	
17053	7.97802	-10	-1	-1	0	-1	0	1	0	0	-1	-1	0	-1	0	0	
17054	7.96996	-9	-1	0	-1	0	0	0	0	-1	0	1	0	-1	0	0	
17055	7.96996	-10	1	0	-1	0	1	0	0	0	-1	0	0	-1	0	0	
17056	7.97802	-10	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	
17057	8.0022	-10	0	-1	-1	0	0	0	0	0	0	-1	0	0	0	0	
17058	7.99414	-10	0	0	-2	1	1	-1	0	0	0	1	0	-1	1	0	
17059	7.96996	-10	0	0	0	1	-1	-1	0	0	-1	1	0	-1	0	0	
17060	7.98608	-10	0	-1	-1	0	-1	0	0	0	0	-1	0	0	0	0	
17061	7.98608	-10	1	0	-1	0	0	0	1	1	0	0	0	0	0	0	
17062	8.0022	-10	0	0	-1	0	0	0	0	0	0	1	0	-1	0	0	
17063	7.97802	-10	-1	0	-1	1	0	0	0	0	0	1	0	-2	0	0	
17064	8.0022	-10	0	0	-1	0	0	1	0	0	1	1	0	-1	0	0	
17065	7.98608	-10	1	1	-2	0	-1	-1	0	0	0	1	0	-1	0	0	
17066	7.97802	-10	0	0	0	0	-1	0	0	0	0	0	0	-2	0	0	
17067	7.99414	-11	0	0	-1	-1	0	0	1	0	0	0	0	0	0	0	
17068	7.96996	-9	-1	0	-1	1	1	0	0	1	0	0	0	-1	0	0	
17069	7.95385	-10	0	0	-1	-1	0	0	0	0	0	1	0	-1	0	0	
17070	7.97802	-10	-1	0	-1	0	0	0	0	0	1	0	0	-2	0	0	
17071	7.97802	-10	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	
17072	8.0022	-10	0	0	-1	0	0	-1	0	0	0	0	0	-2	0	0	
17073	7.92967	-10	0	0	0	-1	-1	0	0	1	1	0	0	-1	0	0	
17074	7.96996	-10	1	-1	-1	0	0	-1	0	1	-1	1	0	0	0	0	
17075	7.97802	-10	-1	0	-1	0	0	-1	0	1	-1	0	0	-2	0	0	
17076	7.96996	-11	0	0	-1	1	-1	0	0	0	0	0	0	-2	0	0	
17077	8.01026	-10	0	1	-1	0	1	-1	0	1	0	0	0	-1	0	-1	
17078	8.0022	-9	0	0	-2	0	0	0	0	1	0	0	0	-1	0	0	
17079	7.97802	-9	0	-1	-1	1	0	0	0	0	0	-1	0	-1	0	0	
17080	7.97802	-10	0	0	-1	1	0	0	0	0	1	1	0	-2	0	0	
17081	7.98608	-9	0	0	-2	0	0	0	0	0	1	0	0	-1	0	0	
17082	7.99414	-10	-1	0	-1	0	0	1	0	1	0	-1	0	0	0	0	
17083	7.99414	-10	-1	-1	-1	0	0	-1	0	0	0	0	0	0	0	0	
17084	7.98608	-10	0	1	0	0	0	1	0	0	-1	0	0	-2	0	0	
17085	8.0022	-10	0	0	-1	0	1	0	0	0	1	0	0	-1	0	0	
17086	7.96996	-10	1	1	0	0	0	1	0	-1	0	0	0	-1	1	0	
17087	7.98608	-10	-1	0	-1	0	0	0	0	1	1	0	0	-2	0	0	
17088	7.93773	-10	1	-1	-1	0	0	1	0	0	0	0	0	-1	0	0	
17089	7.96996	-10	0	0	-2	0	0	1	0	0	1	-1	0	-1	0	0	
17090	7.98608	-10	-1	0	-1	0	0	0	0	1	0	-1	0	-1	0	0	
17091	7.99414	-10	0	-1	-2	0	-1	0	0	0	0	1	0	-2	0	0	
17092	7.97802	-9	0	0	-1	1	0	1	1	0	1	0	0	-2	0	0	
17093	8.01026	-10	0	-1	0	-1	0	1	0	0	0	0	0	-1	0	0	
17094	7.98608	-9	-1	0	-2	0	0	-1	0	0	1	1	0	-1	0	0	
17095	7.97802	-9	1	0	-1	0	1	-1	0	-1	1	0	0	0	1	0	
17096	7.99414	-9	0	-1	-1	0	0	0	0	0	-1	0	0	-1	0	0	
17097	7.98608	-11	-1	0	-1	0	0	0	0	0	-1	0	0	-2	0	0	
17098	7.98608	-9	0	0	-1	0	-1	0	0	0	0	1	0	-1	0	0	
17099	7.98608	-9	0	0	0	0	0	1	0	0	0	1	0	-1	-1	0	
17100	7.97802	-10	1	0	-1	0	0	0	0	0	0	-1	0	-1	0	0	
17101	7.97802	-9	0	0	-1	0	0	0	0	0	-1	1	0	-1	0	1	
17102	7.99414	-10	0	0	-1	-1	0	0	0	-1	0	-1	0	-1	0	0	
17103	7.9619	-10	1	0	-2	0	-1	0	0	0	0	0	0	-2	0	0	
17104	7.95385	-10	0	1	-1	0	0	1	0	0	0	0	0	0	0	0	
17105	7.99414	-10	0	0	-1	-1	-1	0	0	-1	0	0	0	-1	0	0	
17106	7.98608	-10	0	0	-2	0	-1	0	0	0	0	-1	0	-1	0	0	
17107	7.99414	-9	0	0	-2	0	1	0	0	0	1	0	0	-1	0	0	
17108	8.01832	-10	1	-1	-1	0	0	-1	1	0	-1	-1	0	0	0	0	
17109	7.99414	-10	0	0	-1	0	1	0	0	0	0	0	0	-1	0	0	
17110	7.95385	-10	0	0	-1	0	0	0	1	-1	-1	1	0	0	0	0	
17111	7.9619	-10	0	0	-1	-1	1	0	0	-1	1	0	0	-1	0	0	
17112	7.97802	-10	0	0	-1	0	1	0	0	1	0	0	0	-1	0	0	
17113	7.98608	-10	0	0	-2	1	1	-1	0	0	1	-1	0	0	0	0	
17114	7.98608	-9	0	-1	0	-1	0	0	0	0	1	0	0	-2	0	0	
17115	7.99414	-9	0	0	-1	0	-1	0	0	0	0	1	0	0	0	0	
17116	7.98608	-10	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	
17117	7.9619	-11	0	-1	-1	0	0	1	0	0	0	0	0	-1	0	0	
17118	7.96996	-10	0	0	-1	0	0	0	0	-1	0	-1	0	-2	0	0	
17119	7.98608	-10	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	
17120	8.0022	-10	0	0	-1	1	0	-1	0	0	0	1	0	0	0	0	
17121	7.97802	-10	0	0	-2	0	0	0	0	0	0	-1	0	0	0	0	
17122	7.94579	-10	0	1	-1	-1	1	0	0	-1	0	0	0	-1	0	0	
17123	7.97802	-10	-1	0	0	1	0	0	0	0	0	0	0	-1	0	0	
17124	8.0022	-10	0	0	-1	0	0	-1	0	-1	1	0	0	-1	0	0	
17125	7.99414	-10	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0	
17126	7.97802	-10	0	0	0	0	0	-1	0	0	1	1	0	-1	0	0	
17127	8.0022	-10	0	1	0	0	-1	0	-1	0	0	0	0	0	0	0	
17128	7.96996	-10	0	0	-1	0	0	0	-1	0	-1	0	0	0	0	0	
17129	7.96996	-10	-1	-1	-1	-1	-1	0	0	0	0	0	0	-2	0	0	
17130	8.0022	-9	0	0	-2	0	0	0	1	0	1	1	0	-1	0	0	
17131	7.98608	-10	0	0	-1	0	0	0	0	-1	0	0	0	-2	0	0	
17132	7.97802	-10	0	0	0	0	0	1	0	-1	0	1	0	0	0	0	
17133	7.98608	-10	0	1	-1	1	0	0	0	0	0	0	0	-1	0	0	
17134	7.97802	-10	0	0	-2	-1	0	-1	0	0	0	0	0	-1	0	0	
17135	7.97802	-9	0	0	-1	0	1	0	1	1	1	0	0	0	0	0	
17136	7.97802	-10	1	0	-1	0	-1	1	0	1	-1	0	1	-2	0	0	
17137	7.97802	-10	1	0	0	0	-1	0	0	1	0	-1	0	-2	0	0	
17138	8.01026	-10	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	
17139	7.97802	-10	0	1	-1	-1	-1	0	0	0	-1	1	0	-1	0	0	
17140	7.96996	-10	0	0	-1	0	0	-1	0	0	0	0	0	-1	0	0	
17141	7.97802	-9	0	0	-1	0	-1	0	0	0	0	1	0	-1	0	0	
17142	7.97802	-9	-1	0	-2	0	0	0	0	0	0	0	0	0	0	0	
17143	7.99414	-10	-1	0	-1	0	1	-1	-1	0	1	-1	0	-1	0	0	
17144	8.0022	-9	0	1	-1	1	-1	0	0	0	-1	0	0	-1	0	0	
17145	8.01026	-10	-1	0	-1	0	1	1	0	0	1	0	0	0	0	0	
17146	7.99414	-10	-1	1	-1	0	-1	0	0	0	0	1	0	-1	0	0	
17147	7.9619	-9	1	1	-1	0	0	-1	0	0	-1	0	0	-1	0	0	
17148	8.0022	-10	1	0	-1	0	1	0	0	0	0	0	0	-1	0	0	
17149	7.97802	-9	0	1	-1	1	0	0	0	0	0	-1	0	-2	0	0	
17150	7.98608	-10	1	0	-1	0	1	0	0	0	0	0	0	-1	0	0	
17151	7.97802	-9	1	0	-2	-1	0	-1	0	0	0	0	0	-1	0	0	
17152	7.98608	-8	0	0	-2	0	-1	1	0	0	0	1	0	-1	0	0	
17153	8.0022	-8	0	0	-1	0	-1	0	0	0	0	0	0	-1	0	0	
17154	8.0022	-8	1	0	-1	0	0	1	0	1	0	1	0	-1	0	0	
17155	7.9619	-8	1	0	-1	1	0	0	0	1	0	0	0	-1	0	0	
17156	8.0022	-8	0	1	-1	0	0	-1	-1	0	0	-1	0	0	0	0	
17157	7.99414	-8	0	-1	0	0	1	-1	0	0	0	-1	0	0	0	0	
17158	7.99414	-7	0	0	-1	0	1	0	0	0	1	0	0	0	0	0	
17159	8.01026	-7	0	0	-1	1	1	1	0	0	0	0	0	-1	0	0	
17160	7.93773	-8	0	0	-2	0	1	1	0	1	1	-1	0	-1	0	0	
17161	7.94579	-8	0	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	
17162	8.02637	-8	0	0	-1	0	0	-1	0	1	0	1	0	-2	0	0	
17163	7.97802	-7	1	0	-1	0	1	1	0	-1	1	0	0	-1	0	0	
17164	7.96996	-8	0	1	-1	0	0	0	0	0	0	1	0	-2	0	0	
17165	7.97802	-8	0	0	0	0	0	0	0	0	0	-1	0	-1	0	0	
17166	8.0022	-8	0	0	-1	0	0	0	0	0	1	0	0	-1	0	0	
17167	7.99414	-8	0	0	-1	1	0	-1	0	0	0	-1	0	-2	0	-1	
17168	8.0022	-8	0	0	-1	0	0	-1	0	0	0	0	0	-1	0	0	
17169	7.97802	-8	0	0	-1	-1	0	0	0	0	0	0	0	-1	0	0	
17170	7.97802	-8	0	-1	-1	0	0	-1	0	0	1	0	0	-1	0	0	
17171	7.99414	-9	0	0	0	0	0	1	0	0	-1	0	0	-1	-1	0	
17172	8.01026	-8	0	0	-1	0	-1	0	0	0	1	0	0	-2	0	0	
17173	7.95385	-8	1	0	-1	0	0	1	0	0	-1	0	0	-2	0	0	
17174	8.0022	-8	0	0	-2	0	0	-1	0	0	0	0	0	-1	0	0	
17175	8.0022	-7	0	0	-1	-1	0	0	0	0	0	1	0	-1	0	0	
17176	7.96996	-7	1	1	0	0	0	1	0	1	0	1	0	-1	0	0	
17177	7.98608	-7	1	0	-2	0	0	0	0	-1	0	-1	0	-1	0	0	
17178	7.99414	-7	0	0	-1	0	1	0	0	0	0	0	0	-1	0	0	
17179	8.0022	-6	0	0	-1	0	0	0	1	1	0	0	0	-2	0	0	
17180	7.96996	-5	-1	0	-1	0	0	0	0	0	1	0	0	-1	0	0	
17181	7.97802	-4	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	
17182	7.98608	-25	0	0	0	1	0	1	0	0	-1	-1	0	0	0	0	
17183	8.0022	-13	-1	-1	-1	0	0	0	0	0	0	-1	0	-1	0	0	
17184	7.98608	-7	0	0	-1	0	0	0	0	1	1	-1	0	-1	0	0	
17185	7.98608	-2	0	-1	0	0	0	0	0	-1	0	0	0	-2	0	0	
17186	8.04249	3	0	0	-2	1	0	0	0	0	0	1	0	-1	0	0	
17187	7.98608	14	0	-1	-1	1	0	0	0	0	0	0	0	-1	0	0	
17188	7.96996	38	0	0	-1	0	0	0	0	0	0	-1	0	-1	0	0	
17189	8.0022	36	-1	0	-1	0	0	0	0	-1	0	0	0	-1	0	0	
17190	7.98608	64	1	1	-1	0	-1	-1	0	0	1	0	0	-1	0	0	
17191	8.01026	100	0	0	-1	0	1	1	0	-1	0	0	0	-1	0	0	
17192	7.97802	31	0	0	-1	-1	0	0	0	1	0	0	-1	-1	0	0	
17193	7.98608	16	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	
17194	7.9619	14	0	0	0	0	0	0	0	1	0	0	0	-1	0	0	
17195	7.98608	10	-1	0	-1	1	0	1	0	-1	1	0	0	-1	0	0	
17196	7.98608	11	-1	1	0	0	-1	0	0	0	1	0	0	-1	0	0	
17197	8.0022	13	0	0	-2	1	1	0	1	1	-1	-1	0	-1	0	0	
17198	8.0022	17	0	0	0	0	0	0	0	1	-1	-1	0	-1	0	0	
17199	7.97802	25	-1	0	-1	0	0	1	0	-1	-1	-1	0	-1	0	0	
17200	7.9619	39	0	0	-2	0	0	-1	0	1	0	1	0	-1	0	0	
17201	7.9619	163	-1	0	-1	1	0	0	0	0	0	0	0	-1	0	0	
17202	7.97802	222	0	0	-1	0	-1	-1	0	0	0	-1	0	-1	0	0	
17203	7.97802	78	1	0	-1	0	0	1	0	0	0	-1	0	-1	0	0	
17204	7.96996	28	1	0	-1	0	0	0	0	0	0	1	0	-2	0	1	
17205	7.9619	29	0	0	-1	0	0	-1	0	0	0	0	0	-1	1	0	
17206	7.96996	20	0	0	0	0	-1	0	0	0	0	-1	0	-1	0	0	
17207	7.97802	15	1	1	-1	0	-1	0	0	-1	0	0	0	0	0	0	
17208	7.97802	15	-1	0	-1	1	0	1	0	0	0	0	0	-1	0	0	
17209	7.9619	15	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	
17210	7.97802	17	0	0	0	0	1	0	0	0	0	0	0	-2	0	0	
17211	7.99414	21	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	
17212	8.02637	33	0	-1	-2	0	0	0	0	1	0	0	0	-1	0	0	
17213	7.96996	39	1	0	-1	0	0	-1	0	0	-1	1	0	-1	0	0	
17214	7.96996	41	0	0	-1	1	0	0	0	0	0	0	0	-1	0	0	
17215	7.9619	45	-1	0	-1	0	0	-1	0	0	1	0	0	-1	0	0	
17216	7.97802	46	0	0	-2	-1	-1	0	0	-1	0	-1	0	0	0	-1	
17217	7.95385	42	0	0	-2	0	1	0	0	0	0	1	0	-2	-1	0	
17218	7.98608	32	0	0	-1	1	1	0	0	0	1	0	0	-1	0	0	
17219	7.98608	27	-1	0	-2	0	0	1	0	0	1	0	0	-1	0	0	
17220	7.98608	24	1	0	-1	0	0	0	0	0	-1	0	0	-1	0	0	
17221	7.97802	24	-1	-1	-2	0	0	0	0	0	1	0	0	-1	0	0	
17222	8.01026	25	0	1	-1	1	0	0	0	0	0	1	0	-1	0	0	
17223	7.98608	29	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	
17224	8.01832	35	1	0	-2	0	0	-1	0	0	1	0	0	-1	-1	0	
17225	7.98608	42	0	1	-2	-1	0	0	0	0	1	1	0	-1	0	0	
17226	7.94579	46	0	0	-1	0	1	1	0	0	0	0	0	-1	0	0	
17227	7.9619	49	1	0	-1	0	1	1	0	0	0	1	0	-2	0	0	
17228	7.99414	48	0	-1	0	0	0	1	0	0	0	-1	0	-1	0	0	
17229	7.97802	44	0	0	-1	0	0	0	0	0	0	0	0	-1	0	0	
17230	7.97802	40	0	1	-1	0	1	0	0	0	-1	-1	0	-1	0	0	
17231	7.9619	31	0	1	-1	0	-1	0	0	0	0	0	0	-1	0	0	
17232	7.98608	29	1	0	0	0	-1	1	0	0	0	1	0	-2	0	0	
17233	7.99414	28	0	0	-1	0	0	1	0	0	0	1	0	-1	0	0	
17234	7.96996	27	1	1	-1	0	1	0	0	0	0	0	0	-1	0	0	
17235	8.02637	30	0	1	-2	0	0	0	0	0	0	0	0	-1	0	0	
17236	7.98608	30	0	1	-1	0	-1	1	0	-1	-1	-1	0	-2	0	0	
17237	8.02637	32	0	0	-1	0	0	-1	0	1	0	1	0	0	0	0	
17238	7.99414	34	1	0	-1	0	0	1	0	0	0	0	0	-1	0	0	
17239	7.99414	37	1	0	-2	0	-1	0	0	0	-1	1	0	-2	0	0	
17240	7.97802	38	1	0	-1	0	0	0	0	0	1	1	0	0	0	0	
17241	8.02637	36	0	0	-1	-1	1	0	0	0	-1	0	0	-2	0	0	
17242	7.95385	34	0	0	0	0	0	0	0	-1	0	0	0	-1	0	0	
17243	7.97802	31	1	-1	-2	0	0	0	0	0	0	0	0	-1	0	0	
17244	8.0022	30	1	0	-1	0	0	0	0	0	0	0	0	-1	0	0	
17245	8.01026	30	-1	0	-1	0	1	0	0	1	0	0	0	-1	0	0	
17246	8.0022	29	0	0	-1	0	0	1	0	0	0	0	0	0	0	0	
17247	7.98608	29	0	0	-1	0	0	0	0	0	-1	0	0	0	0	-1	
17248	7.97802	29	0	0	-1	0	-1	0	0	0	0	-1	0	-1	0	0	
17249	8.0022	27	0	0	-2	0	1	0	0	1	0	0	0	-1	0	0	
17250	7.98608	24	-1	-1	-1	0	0	1	0	-1	0	0	0	-1	0	0	
17251	7.9619	23	0	1	-1	0	1	1	0	0	0	0	0	-1	0	0	
17252	7.97802	21	0	-1	-2	1	0	1	0	0	-1	0	0	-2	0	0	
17253	7.9619	22	0	0	-1	0	0	1	0	0	0	1	0	-1	0	0	
17254	7.98608	22	1	0	-1	0	1	0	0	1	-1	-1	0	-1	0	0	
17255	7.96996	25	0	0	-1	1	0	-1	0	0	1	-1	0	-1	0	0	
17256	8.0022	25	0	0	-1	0	0	0	0	0	1	1	0	-2	0	0	
17257	7.96996	25	0	0	-1	0	0	0	0	0	0	-1	0	-2	0	0	
