in s,CH1 in V
8.320E-06,-2.220E+00
8.360E-06,-2.220E+00
8.400E-06,-2.220E+00
8.440E-06,-2.220E+00
8.480E-06,-2.220E+00
8.520E-06,-2.220E+00
8.560E-06,-2.220E+00
8.600E-06,-2.220E+00
8.640E-06,-2.220E+00
8.680E-06,-2.220E+00
8.720E-06,-2.260E+00
8.760E-06,-2.260E+00
8.800E-06,-2.260E+00
8.840E-06,-2.260E+00
8.880E-06,-2.260E+00
8.920E-06,-2.260E+00
8.960E-06,-2.260E+00
9.000E-06,-2.260E+00
9.040E-06,-2.260E+00
9.080E-06,-2.300E+00
9.120E-06,-2.300E+00
9.160E-06,-2.300E+00
9.200E-06,-2.300E+00
9.240E-06,-2.300E+00
9.280E-06,-2.300E+00
9.320E-06,-2.300E+00
9.360E-06,-2.300E+00
9.400E-06,-2.300E+00
9.440E-06,-2.300E+00
9.480E-06,-2.340E+00
9.520E-06,-2.340E+00
9.560E-06,-2.340E+00
9.600E-06,-2.340E+00
9.640E-06,-2.340E+00
9.680E-06,-2.340E+00
9.720E-06,-2.340E+00
9.760E-06,-2.340E+00
9.800E-06,-2.340E+00
9.840E-06,-2.340E+00
9.880E-06,-2.340E+00
9.920E-06,-2.340E+00
9.960E-06,-2.340E+00
1.000E-05,-2.340E+00
1.004E-05,-2.380E+00
1.008E-05,-2.380E+00
1.012E-05,-2.340E+00
1.016E-05,-2.380E+00
1.020E-05,-2.380E+00
1.024E-05,-2.380E+00
1.028E-05,-2.380E+00
1.032E-05,-2.380E+00
1.036E-05,-2.380E+00
1.040E-05,-2.380E+00
1.044E-05,-2.380E+00
1.048E-05,-2.380E+00
1.052E-05,-2.380E+00
1.056E-05,-2.380E+00
1.060E-05,-2.380E+00
1.064E-05,-2.380E+00
1.068E-05,-2.420E+00
1.072E-05,-2.420E+00
1.076E-05,-2.420E+00
1.080E-05,-2.420E+00
1.084E-05,-2.420E+00
1.088E-05,-2.420E+00
1.092E-05,-2.420E+00
1.096E-05,-2.380E+00
1.100E-05,-2.420E+00
1.104E-05,-2.420E+00
1.108E-05,-2.420E+00
1.112E-05,-2.460E+00
1.116E-05,-2.460E+00
1.120E-05,-2.420E+00
1.124E-05,-2.420E+00
1.128E-05,-2.460E+00
1.132E-05,-2.460E+00
1.136E-05,-2.460E+00
1.140E-05,-2.460E+00
1.144E-05,-2.460E+00
1.148E-05,-2.460E+00
1.152E-05,-2.460E+00
1.156E-05,-2.460E+00
1.160E-05,-2.460E+00
1.164E-05,-2.500E+00
1.168E-05,-2.460E+00
1.172E-05,-2.460E+00
1.176E-05,-2.460E+00
1.180E-05,-2.500E+00
1.184E-05,-2.460E+00
1.188E-05,-2.460E+00
1.192E-05,-2.500E+00
1.196E-05,-2.500E+00
