in s,CH1 in V
-1.820E-06,2.200E-03
-1.800E-06,2.600E-03
-1.780E-06,3.400E-03
-1.760E-06,2.600E-03
-1.740E-06,2.200E-03
-1.720E-06,1.400E-03
-1.700E-06,1.800E-03
-1.680E-06,2.600E-03
-1.660E-06,2.200E-03
-1.640E-06,3.400E-03
-1.620E-06,2.200E-03
-1.600E-06,2.200E-03
-1.580E-06,2.200E-03
-1.560E-06,2.200E-03
-1.540E-06,2.200E-03
-1.520E-06,2.600E-03
-1.500E-06,1.800E-03
-1.480E-06,1.800E-03
-1.460E-06,2.200E-03
-1.440E-06,3.800E-03
-1.420E-06,2.000E-04
-1.400E-06,3.000E-03
-1.380E-06,2.600E-03
-1.360E-06,2.600E-03
-1.340E-06,2.600E-03
-1.320E-06,6.000E-04
-1.300E-06,2.200E-03
-1.280E-06,3.000E-03
-1.260E-06,2.200E-03
-1.240E-06,1.800E-03
-1.220E-06,2.600E-03
-1.200E-06,3.400E-03
-1.180E-06,1.800E-03
-1.160E-06,3.000E-03
-1.140E-06,1.800E-03
-1.120E-06,3.400E-03
-1.100E-06,2.200E-03
-1.080E-06,2.600E-03
-1.060E-06,2.600E-03
-1.040E-06,1.800E-03
-1.020E-06,3.400E-03
-1.000E-06,2.200E-03
-9.800E-07,3.400E-03
-9.600E-07,3.400E-03
-9.400E-07,1.000E-03
-9.200E-07,2.600E-03
-9.000E-07,3.400E-03
-8.800E-07,3.400E-03
-8.600E-07,3.400E-03
-8.400E-07,3.000E-03
-8.200E-07,2.200E-03
-8.000E-07,1.800E-03
-7.800E-07,2.200E-03
-7.600E-07,2.200E-03
-7.400E-07,3.000E-03
-7.200E-07,3.400E-03
-7.000E-07,2.200E-03
-6.800E-07,2.200E-03
-6.600E-07,3.000E-03
-6.400E-07,3.400E-03
-6.200E-07,1.800E-03
-6.000E-07,2.200E-03
-5.800E-07,3.000E-03
-5.600E-07,3.000E-03
-5.400E-07,2.200E-03
-5.200E-07,-2.000E-04
-5.000E-07,2.000E-04
-4.800E-07,2.600E-03
-4.600E-07,2.600E-03
-4.400E-07,3.400E-03
-4.200E-07,6.200E-03
-4.000E-07,1.800E-03
-3.800E-07,3.800E-03
-3.600E-07,2.200E-03
-3.400E-07,3.000E-03
-3.200E-07,2.600E-03
-3.000E-07,3.000E-03
-2.800E-07,3.000E-03
-2.600E-07,3.400E-03
-2.400E-07,2.600E-03
-2.200E-07,2.200E-03
-2.000E-07,3.400E-03
-1.800E-07,3.400E-03
-1.600E-07,3.400E-03
-1.400E-07,2.600E-03
-1.200E-07,2.200E-03
-1.000E-07,2.200E-03
-8.000E-08,2.200E-03
-6.000E-08,2.200E-03
-4.000E-08,2.600E-03
-2.000E-08,3.400E-03
7.000E-22,2.600E-03
2.000E-08,2.200E-03
4.000E-08,2.600E-03
6.000E-08,2.200E-03
8.000E-08,2.600E-03
1.000E-07,3.400E-03
1.200E-07,2.600E-03
1.400E-07,3.000E-03
1.600E-07,2.600E-03
1.800E-07,3.400E-03
2.000E-07,2.200E-03
2.200E-07,1.800E-03
2.400E-07,1.800E-03
2.600E-07,2.200E-03
2.800E-07,1.400E-03
3.000E-07,4.200E-03
3.200E-07,3.400E-03
3.400E-07,2.600E-03
3.600E-07,3.000E-03
3.800E-07,2.200E-03
4.000E-07,2.600E-03
4.200E-07,3.000E-03
4.400E-07,2.200E-03
4.600E-07,2.200E-03
4.800E-07,2.200E-03
5.000E-07,2.200E-03
5.200E-07,2.200E-03
5.400E-07,3.400E-03
5.600E-07,2.600E-03
5.800E-07,1.400E-03
6.000E-07,3.400E-03
6.200E-07,3.400E-03
6.400E-07,3.400E-03
6.600E-07,2.200E-03
6.800E-07,2.600E-03
7.000E-07,2.600E-03
7.200E-07,1.800E-03
7.400E-07,1.400E-03
7.600E-07,2.600E-03
7.800E-07,2.200E-03
8.000E-07,3.400E-03
8.200E-07,3.400E-03
8.400E-07,1.800E-03
8.600E-07,2.200E-03
8.800E-07,3.000E-03
9.000E-07,2.600E-03
9.200E-07,3.000E-03
9.400E-07,1.800E-03
9.600E-07,1.800E-03
9.800E-07,2.600E-03
1.000E-06,3.800E-03
1.020E-06,3.000E-03
1.040E-06,3.400E-03
1.060E-06,1.400E-03
1.080E-06,3.000E-03
1.100E-06,2.600E-03
1.120E-06,1.400E-03
1.140E-06,3.000E-03
1.160E-06,2.200E-03
1.180E-06,2.200E-03
1.200E-06,3.400E-03
1.220E-06,3.000E-03
1.240E-06,1.800E-03
1.260E-06,1.800E-03
1.280E-06,1.800E-03
1.300E-06,3.400E-03
1.320E-06,2.600E-03
1.340E-06,-2.000E-04
1.360E-06,1.800E-03
1.380E-06,1.800E-03
1.400E-06,2.600E-03
1.420E-06,3.000E-03
1.440E-06,2.600E-03
1.460E-06,3.400E-03
1.480E-06,3.000E-03
1.500E-06,2.200E-03
1.520E-06,3.000E-03
1.540E-06,3.000E-03
1.560E-06,2.600E-03
1.580E-06,2.600E-03
1.600E-06,2.600E-03
1.620E-06,1.800E-03
1.640E-06,1.800E-03
1.660E-06,6.000E-04
1.680E-06,4.600E-03
1.700E-06,3.400E-03
1.720E-06,1.800E-03
1.740E-06,3.000E-03
1.760E-06,1.800E-03
1.780E-06,2.200E-03
1.800E-06,3.000E-03
1.820E-06,1.000E-03
1.840E-06,3.000E-03
1.860E-06,2.200E-03
1.880E-06,1.800E-03
1.900E-06,2.600E-03
1.920E-06,3.400E-03
1.940E-06,3.400E-03
1.960E-06,1.800E-03
1.980E-06,2.200E-03
2.000E-06,2.200E-03
2.020E-06,2.200E-03
2.040E-06,3.000E-03
2.060E-06,3.800E-03
2.080E-06,2.600E-03
2.100E-06,2.200E-03
2.120E-06,3.400E-03
2.140E-06,2.200E-03
2.160E-06,1.800E-03
2.180E-06,1.000E-03
2.200E-06,3.800E-03
2.220E-06,1.800E-03
2.240E-06,1.000E-03
2.260E-06,1.000E-03
2.280E-06,3.400E-03
2.300E-06,3.000E-03
2.320E-06,3.400E-03
2.340E-06,2.200E-03
2.360E-06,1.400E-03
2.380E-06,1.800E-03
2.400E-06,1.800E-03
2.420E-06,3.000E-03
2.440E-06,2.200E-03
2.460E-06,3.400E-03
2.480E-06,2.200E-03
2.500E-06,3.000E-03
2.520E-06,1.000E-03
2.540E-06,3.800E-03
2.560E-06,3.800E-03
2.580E-06,4.200E-03
2.600E-06,3.000E-03
2.620E-06,2.600E-03
2.640E-06,1.400E-03
2.660E-06,2.200E-03
2.680E-06,1.400E-03
2.700E-06,4.600E-03
2.720E-06,6.000E-04
2.740E-06,2.600E-03
2.760E-06,2.600E-03
2.780E-06,2.200E-03
2.800E-06,2.200E-03
2.820E-06,3.800E-03
2.840E-06,1.400E-03
2.860E-06,2.200E-03
2.880E-06,1.800E-03
2.900E-06,1.400E-03
2.920E-06,2.600E-03
2.940E-06,3.400E-03
2.960E-06,2.600E-03
2.980E-06,3.400E-03
3.000E-06,4.200E-03
3.020E-06,3.400E-03
3.040E-06,1.000E-03
3.060E-06,2.600E-03
3.080E-06,1.400E-03
3.100E-06,2.600E-03
3.120E-06,3.000E-03
3.140E-06,2.600E-03
3.160E-06,2.600E-03
3.180E-06,-2.000E-04
3.200E-06,3.400E-03
3.220E-06,3.400E-03
3.240E-06,-2.000E-04
3.260E-06,5.000E-03
3.280E-06,-1.000E-03
3.300E-06,4.200E-03
3.320E-06,6.000E-04
3.340E-06,4.200E-03
3.360E-06,3.800E-03
3.380E-06,1.400E-03
3.400E-06,2.600E-03
3.420E-06,3.400E-03
3.440E-06,2.200E-03
3.460E-06,1.800E-03
3.480E-06,3.400E-03
3.500E-06,3.000E-03
3.520E-06,4.600E-03
3.540E-06,2.200E-03
3.560E-06,2.000E-04
3.580E-06,5.000E-03
3.600E-06,2.600E-03
3.620E-06,-6.000E-04
3.640E-06,2.200E-03
3.660E-06,2.600E-03
3.680E-06,1.000E-03
3.700E-06,6.000E-04
3.720E-06,3.400E-03
3.740E-06,6.000E-04
3.760E-06,3.000E-03
3.780E-06,1.000E-03
3.800E-06,2.200E-03
3.820E-06,3.000E-03
3.840E-06,2.200E-03
3.860E-06,2.600E-03
3.880E-06,3.000E-03
3.900E-06,2.200E-03
3.920E-06,3.400E-03
3.940E-06,2.600E-03
3.960E-06,3.000E-03
3.980E-06,3.000E-03
4.000E-06,3.000E-03
4.020E-06,2.600E-03
4.040E-06,2.600E-03
4.060E-06,2.200E-03
4.080E-06,2.600E-03
4.100E-06,3.000E-03
4.120E-06,3.000E-03
4.140E-06,3.400E-03
4.160E-06,2.600E-03
4.180E-06,2.600E-03
4.200E-06,2.600E-03
4.220E-06,2.600E-03
4.240E-06,1.400E-03
4.260E-06,3.400E-03
4.280E-06,3.000E-03
4.300E-06,3.800E-03
4.320E-06,4.200E-03
4.340E-06,3.400E-03
4.360E-06,3.400E-03
4.380E-06,2.600E-03
4.400E-06,1.400E-03
4.420E-06,3.800E-03
4.440E-06,1.000E-03
4.460E-06,2.200E-03
4.480E-06,1.000E-03
4.500E-06,2.600E-03
4.520E-06,3.000E-03
4.540E-06,3.000E-03
4.560E-06,1.800E-03
4.580E-06,3.400E-03
4.600E-06,2.600E-03
4.620E-06,2.600E-03
4.640E-06,2.600E-03
4.660E-06,1.800E-03
4.680E-06,2.000E-04
4.700E-06,2.200E-03
4.720E-06,2.200E-03
4.740E-06,3.000E-03
4.760E-06,5.000E-03
4.780E-06,6.000E-04
4.800E-06,3.800E-03
4.820E-06,2.200E-03
4.840E-06,1.800E-03
4.860E-06,3.000E-03
4.880E-06,1.800E-03
4.900E-06,3.000E-03
4.920E-06,3.800E-03
4.940E-06,3.400E-03
4.960E-06,1.400E-03
4.980E-06,3.400E-03
5.000E-06,3.800E-03
5.020E-06,2.600E-03
5.040E-06,2.200E-03
5.060E-06,3.400E-03
5.080E-06,2.600E-03
5.100E-06,1.000E-03
5.120E-06,3.000E-03
5.140E-06,3.400E-03
5.160E-06,2.600E-03
5.180E-06,2.200E-03
5.200E-06,2.600E-03
5.220E-06,1.400E-03
5.240E-06,2.600E-03
5.260E-06,1.400E-03
5.280E-06,2.600E-03
5.300E-06,2.600E-03
5.320E-06,2.200E-03
5.340E-06,3.400E-03
5.360E-06,2.200E-03
5.380E-06,1.800E-03
5.400E-06,2.600E-03
5.420E-06,3.400E-03
5.440E-06,2.600E-03
5.460E-06,3.000E-03
5.480E-06,1.800E-03
5.500E-06,3.000E-03
5.520E-06,1.000E-03
5.540E-06,2.200E-03
5.560E-06,1.400E-03
5.580E-06,4.200E-03
5.600E-06,1.800E-03
5.620E-06,1.400E-03
5.640E-06,2.200E-03
5.660E-06,3.800E-03
5.680E-06,4.200E-03
5.700E-06,2.200E-03
5.720E-06,1.000E-03
5.740E-06,3.400E-03
5.760E-06,1.000E-03
5.780E-06,-1.400E-03
5.800E-06,5.400E-03
5.820E-06,-1.000E-03
5.840E-06,8.200E-03
5.860E-06,-4.200E-03
5.880E-06,2.200E-03
5.900E-06,9.000E-03
5.920E-06,-1.800E-03
5.940E-06,1.000E-03
5.960E-06,7.800E-03
5.980E-06,-1.400E-03
